FIELDDESCRIPTION,,,Check Enabled,Check Enabled,Special Checks (NCCT),,,Watchlist/Searchlist usage,,,
540,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
540,11A,Currency to Sell,X,X,X,0,0,2,2,0,2
540,25D,(see qualifier description),X,X,0,0,0,2,2,0,0
540,70E,(see qualifier description),X,X,0,0,0,2,2,0,0
540,16S,End of Block,X,X,0,0,0,2,2,0,0
540,16R,Start of Block,X,X,0,0,0,2,2,0,0
540,36B,Quantity of Financial Instrument to be Settled,X,X,0,0,0,2,2,0,0
540,19A,Settlement Amount,X,X,X,0,0,2,2,0,2
540,70D,Denomination Choice,X,X,0,0,0,2,2,0,0
540,13B,Certificate Number,X,X,0,0,0,2,2,0,0
540,95a,Account Owner,X,X,X,0,0,2,2,0,2
540,97a,(see qualifier description),X,X,X,0,0,2,2,0,2
540,94a,Place of Safekeeping,X,X,X,0,0,2,2,0,2
540,16R,Start of Block,X,X,0,0,0,2,2,0,0
540,13a,Lot Number,X,X,X,0,0,2,2,0,2
540,36B,Quantity of Financial Instrument In The Lot,X,X,0,0,0,2,2,0,0
540,98a,Lot Date/Time,X,X,X,0,0,2,2,0,2
540,90a,Book/Lot Price,X,X,X,0,0,2,2,0,2
540,22F,Type of Price Indicator,X,X,0,0,0,2,2,0,0
540,16S,End of Block,X,X,0,0,0,2,2,0,0
540,16S,End of Block,X,X,0,0,0,2,2,0,0
540,16R,Start of Block,X,X,0,0,0,2,2,0,0
540,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
540,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
540,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
540,92a,(see qualifier description),X,X,X,0,0,2,2,0,2
540,99B,(see qualifier description),X,X,0,0,0,2,2,0,0
540,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
540,70C,Second Leg Narrative,X,X,0,0,0,2,2,0,0
540,16S,End of Block,X,X,0,0,0,2,2,0,0
540,16R,Start of Block,X,X,0,0,0,2,2,0,0
540,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
540,16R,Start of Block,X,X,0,0,0,2,2,0,0
540,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
540,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
540,98a,Processing Date/Time,X,X,X,0,0,2,2,0,2
540,20C,Processing Reference,X,X,0,0,0,2,2,0,0
540,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
540,16S,End of Block,X,X,0,0,0,2,2,0,0
540,16R,Start of Block,X,X,0,0,0,2,2,0,0
540,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
540,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
540,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
540,16S,End of Block,X,X,0,0,0,2,2,0,0
540,16R,Start of Block,X,X,0,0,0,2,2,0,0
540,17B,(see qualifier description),X,X,0,0,0,2,2,0,0
540,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
540,92B,Exchange Rate,X,X,0,0,0,2,2,0,0
540,16S,End of Block,X,X,0,0,0,2,2,0,0
540,16S,End of Block,X,X,0,0,0,2,2,0,0
540,16R,Start of Block,X,X,0,0,0,2,2,0,0
540,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
540,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
540,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
540,20C,Processing Reference,X,X,0,0,0,2,2,0,0
540,16S,End of Block,X,X,0,0,0,2,2,0,0
541,16R,Start of Block,X,X,0,0,0,2,2,0,0
541,20C,Sender's Message Reference,X,X,0,0,0,2,2,0,0
541,23G,Function of the Message,X,X,0,0,0,2,2,0,0
541,98a,Preparation Date/Time,X,X,X,0,0,2,2,0,2
541,99B,(see qualifier description),X,X,0,0,0,2,2,0,0
541,16R,Start of Block,X,X,0,0,0,2,2,0,0
541,22F,Linkage Type Indicator,X,X,0,0,0,2,2,0,0
541,13a,Linked Message,X,X,X,0,0,2,2,0,2
541,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
541,36B,Quantity of Financial Instrument to be Paired-off,X,X,0,0,0,2,2,0,0
541,16S,End of Block,X,X,0,0,0,2,2,0,0
541,16S,End of Block,X,X,0,0,0,2,2,0,0
541,16R,Start of Block,X,X,0,0,0,2,2,0,0
541,94B,Place of Trade,X,X,0,0,0,2,2,0,0
541,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,90a,Deal Price,X,X,X,0,0,2,2,0,2
541,99A,Number of Days Accrued,X,X,X,0,0,2,2,0,2
541,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
541,16R,Start of Block,X,X,0,0,0,2,2,0,0
541,94B,Place of Listing,X,X,0,0,0,2,2,0,0
541,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
541,12a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,11A,Currency of Denomination,X,X,X,0,0,2,2,0,2
541,98A,(see qualifier description),X,X,X,0,0,2,2,0,2
541,92A,(see qualifier description),X,X,X,0,0,2,2,0,2
541,13a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,17B,(see qualifier description),X,X,0,0,0,2,2,0,0
541,90a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,36B,(see qualifier description),X,X,0,0,0,2,2,0,0
541,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
541,70E,Financial Instrument Attribute Narrative,X,X,0,0,0,2,2,0,0
541,16S,End of Block,X,X,0,0,0,2,2,0,0
541,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
541,11A,Currency to Sell,X,X,X,0,0,2,2,0,2
541,25D,(see qualifier description),X,X,0,0,0,2,2,0,0
541,70E,(see qualifier description),X,X,0,0,0,2,2,0,0
541,16S,End of Block,X,X,0,0,0,2,2,0,0
541,16R,Start of Block,X,X,0,0,0,2,2,0,0
541,36B,Quantity of Financial Instrument to be Settled,X,X,0,0,0,2,2,0,0
541,19A,Settlement Amount,X,X,X,0,0,2,2,0,2
541,70D,Denomination Choice,X,X,0,0,0,2,2,0,0
541,13B,Certificate Number,X,X,0,0,0,2,2,0,0
541,95a,Account Owner,X,X,X,0,0,2,2,0,2
541,97a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,94a,Place of Safekeeping,X,X,X,0,0,2,2,0,2
541,16R,Start of Block,X,X,0,0,0,2,2,0,0
541,13a,Lot Number,X,X,X,0,0,2,2,0,2
541,36B,Quantity of Financial Instrument In The Lot,X,X,0,0,0,2,2,0,0
541,98a,Lot Date/Time,X,X,X,0,0,2,2,0,2
541,90a,Book/Lot Price,X,X,X,0,0,2,2,0,2
541,22F,Type of Price Indicator,X,X,0,0,0,2,2,0,0
541,16S,End of Block,X,X,0,0,0,2,2,0,0
541,16S,End of Block,X,X,0,0,0,2,2,0,0
541,16R,Start of Block,X,X,0,0,0,2,2,0,0
541,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
541,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
541,92a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,99B,(see qualifier description),X,X,0,0,0,2,2,0,0
541,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
541,70C,Second Leg Narrative,X,X,0,0,0,2,2,0,0
541,16S,End of Block,X,X,0,0,0,2,2,0,0
541,16R,Start of Block,X,X,0,0,0,2,2,0,0
541,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
541,16R,Start of Block,X,X,0,0,0,2,2,0,0
541,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
541,98a,Processing Date/Time,X,X,X,0,0,2,2,0,2
541,20C,Processing Reference,X,X,0,0,0,2,2,0,0
541,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,16S,End of Block,X,X,0,0,0,2,2,0,0
541,16R,Start of Block,X,X,0,0,0,2,2,0,0
541,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
541,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,16S,End of Block,X,X,0,0,0,2,2,0,0
541,16R,Start of Block,X,X,0,0,0,2,2,0,0
541,17B,(see qualifier description),X,X,0,0,0,2,2,0,0
541,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
541,92B,Exchange Rate,X,X,0,0,0,2,2,0,0
541,16S,End of Block,X,X,0,0,0,2,2,0,0
541,16S,End of Block,X,X,0,0,0,2,2,0,0
541,16R,Start of Block,X,X,0,0,0,2,2,0,0
541,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
541,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
541,20C,Processing Reference,X,X,0,0,0,2,2,0,0
541,16S,End of Block,X,X,0,0,0,2,2,0,0
542,16R,Start of Block,X,X,0,0,0,2,2,0,0
542,20C,Sender's Message Reference,X,X,0,0,0,2,2,0,0
542,23G,Function of the Message,X,X,0,0,0,2,2,0,0
542,98a,Preparation Date/Time,X,X,X,0,0,2,2,0,2
542,99B,(see qualifier description),X,X,0,0,0,2,2,0,0
542,16R,Start of Block,X,X,0,0,0,2,2,0,0
542,22F,Linkage Type Indicator,X,X,0,0,0,2,2,0,0
542,13a,Linked Message,X,X,X,0,0,2,2,0,2
542,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
542,36B,Quantity of Financial Instrument to be Paired-off,X,X,0,0,0,2,2,0,0
542,16S,End of Block,X,X,0,0,0,2,2,0,0
542,16S,End of Block,X,X,0,0,0,2,2,0,0
542,16R,Start of Block,X,X,0,0,0,2,2,0,0
542,94B,Place of Trade,X,X,0,0,0,2,2,0,0
542,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,90a,Deal Price,X,X,X,0,0,2,2,0,2
542,99A,Number of Days Accrued,X,X,X,0,0,2,2,0,2
542,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
542,16R,Start of Block,X,X,0,0,0,2,2,0,0
542,94B,Place of Listing,X,X,0,0,0,2,2,0,0
542,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
542,12a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,11A,Currency of Denomination,X,X,X,0,0,2,2,0,2
542,98A,(see qualifier description),X,X,X,0,0,2,2,0,2
542,92A,(see qualifier description),X,X,X,0,0,2,2,0,2
542,13a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,17B,(see qualifier description),X,X,0,0,0,2,2,0,0
542,90a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,36B,(see qualifier description),X,X,0,0,0,2,2,0,0
542,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
542,70E,Financial Instrument Attribute Narrative,X,X,0,0,0,2,2,0,0
542,16S,End of Block,X,X,0,0,0,2,2,0,0
542,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
542,11A,Currency to Buy,X,X,X,0,0,2,2,0,2
542,25D,(see qualifier description),X,X,0,0,0,2,2,0,0
542,70E,(see qualifier description),X,X,0,0,0,2,2,0,0
542,16S,End of Block,X,X,0,0,0,2,2,0,0
542,16R,Start of Block,X,X,0,0,0,2,2,0,0
542,36B,Quantity of Financial Instrument to be Settled,X,X,0,0,0,2,2,0,0
542,19A,Settlement Amount,X,X,X,0,0,2,2,0,2
542,70D,Denomination Choice,X,X,0,0,0,2,2,0,0
542,13B,Certificate Number,X,X,0,0,0,2,2,0,0
542,95a,Account Owner,X,X,X,0,0,2,2,0,2
542,97a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,94a,Place of Safekeeping,X,X,X,0,0,2,2,0,2
542,16R,Start of Block,X,X,0,0,0,2,2,0,0
542,13a,Lot Number,X,X,X,0,0,2,2,0,2
542,36B,Quantity of Financial Instrument In The Lot,X,X,0,0,0,2,2,0,0
542,98a,Lot Date/Time,X,X,X,0,0,2,2,0,2
542,90a,Book/Lot Price,X,X,X,0,0,2,2,0,2
542,22F,Type of Price Indicator,X,X,0,0,0,2,2,0,0
542,16S,End of Block,X,X,0,0,0,2,2,0,0
542,16S,End of Block,X,X,0,0,0,2,2,0,0
542,16R,Start of Block,X,X,0,0,0,2,2,0,0
542,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
542,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
542,92a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,99B,(see qualifier description),X,X,0,0,0,2,2,0,0
542,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
542,70C,Second Leg Narrative,X,X,0,0,0,2,2,0,0
542,16S,End of Block,X,X,0,0,0,2,2,0,0
542,16R,Start of Block,X,X,0,0,0,2,2,0,0
542,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
542,16R,Start of Block,X,X,0,0,0,2,2,0,0
542,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
542,98a,Processing Date/Time,X,X,X,0,0,2,2,0,2
542,20C,Processing Reference,X,X,0,0,0,2,2,0,0
542,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,16S,End of Block,X,X,0,0,0,2,2,0,0
542,16R,Start of Block,X,X,0,0,0,2,2,0,0
542,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
542,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,16S,End of Block,X,X,0,0,0,2,2,0,0
542,16R,Start of Block,X,X,0,0,0,2,2,0,0
542,17B,(see qualifier description),X,X,0,0,0,2,2,0,0
542,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
542,92B,Exchange Rate,X,X,0,0,0,2,2,0,0
542,16S,End of Block,X,X,0,0,0,2,2,0,0
542,16S,End of Block,X,X,0,0,0,2,2,0,0
542,16R,Start of Block,X,X,0,0,0,2,2,0,0
542,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
542,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
542,20C,Processing Reference,X,X,0,0,0,2,2,0,0
542,16S,End of Block,X,X,0,0,0,2,2,0,0
543,16R,Start of Block,X,X,0,0,0,2,2,0,0
543,20C,Sender's Message Reference,X,X,0,0,0,2,2,0,0
543,23G,Function of the Message,X,X,0,0,0,2,2,0,0
543,98a,Preparation Date/Time,X,X,X,0,0,2,2,0,2
543,99B,(see qualifier description),X,X,0,0,0,2,2,0,0
543,16R,Start of Block,X,X,0,0,0,2,2,0,0
543,22F,Linkage Type Indicator,X,X,0,0,0,2,2,0,0
543,13a,Linked Message,X,X,X,0,0,2,2,0,2
543,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
543,36B,Quantity of Financial Instrument to be Paired-off,X,X,0,0,0,2,2,0,0
543,16S,End of Block,X,X,0,0,0,2,2,0,0
543,16S,End of Block,X,X,0,0,0,2,2,0,0
543,16R,Start of Block,X,X,0,0,0,2,2,0,0
543,94B,Place of Trade,X,X,0,0,0,2,2,0,0
543,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,90a,Deal Price,X,X,X,0,0,2,2,0,2
543,99A,Number of Days Accrued,X,X,X,0,0,2,2,0,2
543,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
543,16R,Start of Block,X,X,0,0,0,2,2,0,0
543,94B,Place of Listing,X,X,0,0,0,2,2,0,0
543,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
543,12a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,11A,Currency of Denomination,X,X,X,0,0,2,2,0,2
543,98A,(see qualifier description),X,X,X,0,0,2,2,0,2
543,92A,(see qualifier description),X,X,X,0,0,2,2,0,2
543,13a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,17B,(see qualifier description),X,X,0,0,0,2,2,0,0
543,90a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,36B,(see qualifier description),X,X,0,0,0,2,2,0,0
543,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
543,70E,Financial Instrument Attribute Narrative,X,X,0,0,0,2,2,0,0
543,16S,End of Block,X,X,0,0,0,2,2,0,0
543,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
543,11A,Currency to Buy,X,X,X,0,0,2,2,0,2
543,25D,(see qualifier description),X,X,0,0,0,2,2,0,0
543,70E,(see qualifier description),X,X,0,0,0,2,2,0,0
543,16S,End of Block,X,X,0,0,0,2,2,0,0
543,16R,Start of Block,X,X,0,0,0,2,2,0,0
543,36B,Quantity of Financial Instrument to be Settled,X,X,0,0,0,2,2,0,0
543,19A,Settlement Amount,X,X,X,0,0,2,2,0,2
543,70D,Denomination Choice,X,X,0,0,0,2,2,0,0
543,13B,Certificate Number,X,X,0,0,0,2,2,0,0
543,95a,Account Owner,X,X,X,0,0,2,2,0,2
543,97a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,94a,Place of Safekeeping,X,X,X,0,0,2,2,0,2
543,16R,Start of Block,X,X,0,0,0,2,2,0,0
543,13a,Lot Number,X,X,X,0,0,2,2,0,2
543,36B,Quantity of Financial Instrument In The Lot,X,X,0,0,0,2,2,0,0
543,98a,Lot Date/Time,X,X,X,0,0,2,2,0,2
543,90a,Book/Lot Price,X,X,X,0,0,2,2,0,2
543,22F,Type of Price Indicator,X,X,0,0,0,2,2,0,0
543,16S,End of Block,X,X,0,0,0,2,2,0,0
543,16S,End of Block,X,X,0,0,0,2,2,0,0
543,16R,Start of Block,X,X,0,0,0,2,2,0,0
543,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
543,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
543,92a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,99B,(see qualifier description),X,X,0,0,0,2,2,0,0
543,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
543,70C,Second Leg Narrative,X,X,0,0,0,2,2,0,0
543,16S,End of Block,X,X,0,0,0,2,2,0,0
543,16R,Start of Block,X,X,0,0,0,2,2,0,0
543,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
543,16R,Start of Block,X,X,0,0,0,2,2,0,0
543,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
543,98a,Processing Date/Time,X,X,X,0,0,2,2,0,2
543,20C,Processing Reference,X,X,0,0,0,2,2,0,0
543,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,16S,End of Block,X,X,0,0,0,2,2,0,0
543,16R,Start of Block,X,X,0,0,0,2,2,0,0
543,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
543,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,16S,End of Block,X,X,0,0,0,2,2,0,0
543,16R,Start of Block,X,X,0,0,0,2,2,0,0
543,17B,(see qualifier description),X,X,0,0,0,2,2,0,0
543,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
543,92B,Exchange Rate,X,X,0,0,0,2,2,0,0
543,16S,End of Block,X,X,0,0,0,2,2,0,0
543,16S,End of Block,X,X,0,0,0,2,2,0,0
543,16R,Start of Block,X,X,0,0,0,2,2,0,0
543,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
543,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
543,20C,Processing Reference,X,X,0,0,0,2,2,0,0
543,16S,End of Block,X,X,0,0,0,2,2,0,0
544,16R,Start of Block,X,X,0,0,0,2,2,0,0
544,20C,Sender's Message Reference,X,X,0,0,0,2,2,0,0
544,23G,Function of the Message,X,X,0,0,0,2,2,0,0
544,98a,Preparation Date/Time,X,X,X,0,0,2,2,0,2
544,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,16R,Start of Block,X,X,0,0,0,2,2,0,0
544,22F,Linkage Type Indicator,X,X,0,0,0,2,2,0,0
544,13a,Linked Message,X,X,X,0,0,2,2,0,2
544,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
544,16S,End of Block,X,X,0,0,0,2,2,0,0
544,16S,End of Block,X,X,0,0,0,2,2,0,0
544,16R,Start of Block,X,X,0,0,0,2,2,0,0
544,94B,Place of Trade,X,X,0,0,0,2,2,0,0
544,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,90a,Deal Price,X,X,X,0,0,2,2,0,2
544,99A,Number of Days Accrued,X,X,X,0,0,2,2,0,2
544,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
544,16R,Start of Block,X,X,0,0,0,2,2,0,0
544,94B,Place of Listing,X,X,0,0,0,2,2,0,0
544,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
544,12a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,11A,Currency of Denomination,X,X,X,0,0,2,2,0,2
544,98A,(see qualifier description),X,X,X,0,0,2,2,0,2
544,92A,(see qualifier description),X,X,X,0,0,2,2,0,2
544,13a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,17B,(see qualifier description),X,X,0,0,0,2,2,0,0
544,90a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,36B,(see qualifier description),X,X,0,0,0,2,2,0,0
544,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
544,70E,Financial Instrument Attribute Narrative,X,X,0,0,0,2,2,0,0
544,16S,End of Block,X,X,0,0,0,2,2,0,0
544,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
544,70E,(see qualifier description),X,X,0,0,0,2,2,0,0
544,16S,End of Block,X,X,0,0,0,2,2,0,0
544,16R,Start of Block,X,X,0,0,0,2,2,0,0
544,36B,(see qualifier description),X,X,0,0,0,2,2,0,0
544,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
544,70D,Denomination Choice,X,X,0,0,0,2,2,0,0
544,13B,Certificate Number,X,X,0,0,0,2,2,0,0
544,95a,Account Owner,X,X,X,0,0,2,2,0,2
544,97a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,94a,Place of Safekeeping,X,X,X,0,0,2,2,0,2
544,16R,Start of Block,X,X,0,0,0,2,2,0,0
544,13a,Lot Number,X,X,X,0,0,2,2,0,2
544,36B,Quantity of Financial Instrument In The Lot,X,X,0,0,0,2,2,0,0
544,98a,Lot Date/Time,X,X,X,0,0,2,2,0,2
544,90a,Book/Lot Price,X,X,X,0,0,2,2,0,2
544,22F,Type of Price Indicator,X,X,0,0,0,2,2,0,0
544,16S,End of Block,X,X,0,0,0,2,2,0,0
544,16S,End of Block,X,X,0,0,0,2,2,0,0
544,16R,Start of Block,X,X,0,0,0,2,2,0,0
544,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
544,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
544,92a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,99B,(see qualifier description),X,X,0,0,0,2,2,0,0
544,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
544,70C,Second Leg Narrative,X,X,0,0,0,2,2,0,0
544,16S,End of Block,X,X,0,0,0,2,2,0,0
544,16R,Start of Block,X,X,0,0,0,2,2,0,0
544,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
544,16R,Start of Block,X,X,0,0,0,2,2,0,0
544,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,97a,Safekeeping Account,X,X,X,0,0,2,2,0,2
544,98a,Processing Date/Time,X,X,X,0,0,2,2,0,2
544,20C,Processing Reference,X,X,0,0,0,2,2,0,0
544,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,16S,End of Block,X,X,0,0,0,2,2,0,0
544,16R,Start of Block,X,X,0,0,0,2,2,0,0
544,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
544,20C,Processing Reference,X,X,0,0,0,2,2,0,0
544,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,16S,End of Block,X,X,0,0,0,2,2,0,0
544,16R,Start of Block,X,X,0,0,0,2,2,0,0
544,17B,(see qualifier description),X,X,0,0,0,2,2,0,0
544,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
544,98a,Value Date/Time,X,X,X,0,0,2,2,0,2
544,92B,Exchange Rate,X,X,0,0,0,2,2,0,0
544,16S,End of Block,X,X,0,0,0,2,2,0,0
544,16S,End of Block,X,X,0,0,0,2,2,0,0
544,16R,Start of Block,X,X,0,0,0,2,2,0,0
544,95a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,97A,(see qualifier description),X,X,X,0,0,2,2,0,2
544,70a,(see qualifier description),X,X,X,0,0,2,2,0,2
544,20C,Processing Reference,X,X,0,0,0,2,2,0,0
544,16S,End of Block,X,X,0,0,0,2,2,0,0
545,16R,Start of Block,X,X,0,0,0,2,2,0,0
545,20C,Sender's Message Reference,X,X,0,0,0,2,2,0,0
545,23G,Function of the Message,X,X,0,0,0,2,2,0,0
545,98a,Preparation Date/Time,X,X,X,0,0,2,2,0,2
545,22a,(see qualifier description),X,X,X,0,0,2,2,0,2
545,16R,Start of Block,X,X,0,0,0,2,2,0,0
545,22F,Linkage Type Indicator,X,X,0,0,0,2,2,0,0
545,13a,Linked Message,X,X,X,0,0,2,2,0,2
545,20C,(see qualifier description),X,X,0,0,0,2,2,0,0
545,16S,End of Block,X,X,0,0,0,2,2,0,0
545,16S,End of Block,X,X,0,0,0,2,2,0,0
545,16R,Start of Block,X,X,0,0,0,2,2,0,0
545,94B,Place of Trade,X,X,0,0,0,2,2,0,0
545,98a,(see qualifier description),X,X,X,0,0,2,2,0,2
545,90a,Deal Price,X,X,X,0,0,2,2,0,2
545,99A,Number of Days Accrued,X,X,X,0,0,2,2,0,2
545,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
545,16R,Start of Block,X,X,0,0,0,2,2,0,0
545,94B,Place of Listing,X,X,0,0,0,2,2,0,0
545,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
545,12a,(see qualifier description),X,X,X,0,0,2,2,0,2
545,11A,Currency of Denomination,X,X,X,0,0,2,2,0,2
545,98A,(see qualifier description),X,X,X,0,0,2,2,0,2
545,92A,(see qualifier description),X,X,X,0,0,2,2,0,2
545,13a,(see qualifier description),X,X,X,0,0,2,2,0,2
545,17B,(see qualifier description),X,X,0,0,0,2,2,0,0
545,90a,(see qualifier description),X,X,X,0,0,2,2,0,2
545,36B,(see qualifier description),X,X,0,0,0,2,2,0,0
545,35B,Identification of the Financial Instrument,X,X,0,0,0,2,2,0,0
545,70E,Financial Instrument Attribute Narrative,X,X,0,0,0,2,2,0,0
545,16S,End of Block,X,X,0,0,0,2,2,0,0
545,22F,(see qualifier description),X,X,0,0,0,2,2,0,0
545,70E,(see qualifier description),X,X,0,0,0,2,2,0,0
545,16S,End of Block,X,X,0,0,0,2,2,0,0
545,16R,Start of Block,X,X,0,0,0,2,2,0,0
545,36B,(see qualifier description),X,X,0,0,0,2,2,0,0
545,19A,(see qualifier description),X,X,X,0,0,2,2,0,2
545,70D,Denomination Choice,X,X,0,0,0,2,2,0,0
545,13B,Certificate Number,X,X,0,0,0,2,2,0,0
545,95a,Account Owner,X,X,X,0,0,2,2,0,2
545,97a,(see qualifier description),X,X,X,0,0,2,2,0,2
545,94a,Place of Safekeeping,X,X,X,0,0,2,2,0,2
545,16R,Start of Block,X,X,0,0,0,2,2,0,0
545,13a,Lot Number,X,X,X,0,0,2,2,0,2
